,name,address,sido,gigun
346,옥련점,인천광역시 연수구  청량로239번길 11,인천광역시,연수구
347,옥길지구점,"경기도 부천시   범안로219번길 19, 지하2층 비207호(옥길동) (",경기도,부천시
348,옥곡백천점,"경상북도 경산시  백천동로7, 상가동 108호",경상북도,경산시
349,옥계구포점,경상북도 구미시  산호대로 25길 25-38,경상북도,구미시
350,오태북삼점,경상북도 칠곡군 북삼읍 북삼로 109,경상북도,칠곡군
351,오창2산단점,"충청북도  청주시 청원구  오창읍  2산단로 185-1, 1층",충청북도,청주시
352,오송점,충청북도  청주시 흥덕구 오송읍 만수길 14-4,충청북도,청주시
353,오산중앙점,경기도 오산시  경기대로 333번길 31,경기도,오산시
354,오산신장점,경기도 오산시  오산로348번길 3,경기도,오산시
355,오산대원점,경기도 오산시  오산로 198번길 29,경기도,오산시
356,오목천점,경기도 수원시 권선구  오목천로 31,경기도,수원시
357,오금점,서울특별시 송파구  마천로 196,서울특별시,송파구
358,예산읍점,충청남도 예산군 예산읍 역전로140번길21,충청남도,예산군
359,예산삽교읍점,충청남도 예산군 삽교읍 삽교로 88,충청남도,예산군
360,영통2동점,경기도 수원시 영통구 영통2동 77-2번지,경기도,수원시
361,영통1동점,경기도 수원시 영통구  반달로 7번길 40,경기도,수원시
362,영천동부점,"경상북도 영천시  창신1길 42, 301동 1층 3호",경상북도,영천시
363,영주휴천점,경상북도 영주시  지천로 108,경상북도,영주시
364,영주대청점,부산광역시 중구  동영로 24,부산광역시,중구
365,영주가흥점,경상북도 영주시 가흥동 1810-1,경상북도,영주시
366,영월점,강원도  영월군  영월읍  중앙로 13,강원도,영월군
367,영암삼호점,"전라남도 영암군 삼호읍 삼호중앙로 234, 나동 1층",전라남도,영암군
368,영동읍점,충청북도 영동군 영동읍 계산리 588-36,충청북도,영동군
369,영덕읍점,경상북도 영덕군 영덕읍 남석리 23번지,경상북도,영덕군
370,영덕영해점,경상북도 영덕군 영해면 성내리 481-3,경상북도,영덕군
371,염창역점,"서울특별시 양천구  공항대로 644, 지앤빌딩",서울특별시,양천구
372,연일유강점,경상북도 포항시 남구 연일읍 철강로25번길 60,경상북도,포항시
373,연수교현점,충청북도 충주시  갱고개로 39,충청북도,충주시
374,연수1동점,인천광역시 연수구  먼우금로 264번길 12,인천광역시,연수구
375,연산2호점,부산광역시 연제구 연산동 798-1,부산광역시,연제구
376,연산1동점,부산광역시 연제구 연산동 615-10,부산광역시,연제구
377,연무읍점,충청남도 논산시 연무읍 연무로 180-1,충청남도,논산시
378,연남점,서울특별시 마포구  동교로27길 91,서울특별시,마포구
379,역촌점,서울특별시 은평구  연서로 49,서울특별시,은평구
380,역삼2동점,"서울특별시 강남구  언주로 69길 16, 103호",서울특별시,강남구
381,역삼1동점,"서울특별시 강남구  역삼로 129 ,104호",서울특별시,강남구
382,역곡점,경기도 부천시 원미구 역곡동 110-8번지,경기도,부천시
383,여주점,경기도 여주시  여흥로 108,경기도,여주시
384,여좌중앙점,경상남도 창원시 진해구  충장로41,경상남도,창원시
385,여의도3호점,서울특별시 영등포구 여의도동 84,서울특별시,영등포구
386,여의도1호점,서울특별시 영등포구 여의도동15-16 산정빌딩 105호,서울특별시,영등포구
387,여월도당점,경기도 부천시 오정구 여월동 5번지 대원스카이빌 1층 11호,경기도,부천시
388,여수죽림점,전라남도 여수시 소라면 죽림중앙로 33,전라남도,여수시
389,여수여천점,전라남도 여수시  망마로 102,전라남도,여수시
390,여수여서점,전라남도 여수시  여문1로 28,전라남도,여수시
391,여수봉산국동점,전라남도 여수시  어항로 27-1,전라남도,여수시
392,여수미평점,전라남도 여수시  양지1길 6-14,전라남도,여수시
393,여수문수점,전라남도 여수시  문수로 24,전라남도,여수시
394,여수무선점,전라남도 여수시  화산1길 7,전라남도,여수시
395,여수돌산점,전라남도 여수시 돌산읍 강남8길 15-34,전라남도,여수시
396,여수관문점,전라남도 여수시 충무동 463-1번지,전라남도,여수시
397,양평점,경기도 양평군 양평읍 한빛길4,경기도,양평군
398,양주삼숭고읍점,"경기도 양주시  부흥로 2094, TS푸른솔3차아파트 상가동",경기도,양주시
399,양주백석점,경기도 양주시 벡석읍 호명로 92,경기도,양주시
400,양주덕계점,경기도 양주시 덕계동 473-4번지,경기도,양주시
401,양정염포점,울산광역시 북구  염포로 563,울산광역시,북구
402,양재1동점,서울특별시 서초구 양재1동 110-5번지,서울특별시,서초구
403,양양점,강원도 양양군 양양읍 남문로15,강원도,양양군
404,양양낙산점,강원도 양양군 강현면 일출로 31-10,강원도,양양군
405,양산신도시점,"경상남도 양산시  양주로 38, 1층 108호",경상남도,양산시
406,양산석산점,"경상남도 양산시 동면 금오12길 4-5, 1층",경상남도,양산시
407,양산서창점,경상남도 양산시 삼호동 794-1 1층,경상남도,양산시
408,양산범어점,경상남도 양산시 물금읍 범구로 17,경상남도,양산시
409,양산물금점,"경상남도 양산시 물금읍 버들길 36, 1층",경상남도,양산시
410,양산덕계점,경상남도 양산시  배움터길 20,경상남도,양산시
411,양구점,강원도 양구군 양구읍 중심로 184-1,강원도,양구군
412,야탑3동점,경기도 성남시분당구  벌말로 29번길 18,경기도,성남시분당구
413,"야탑1,2동점",경기도 성남시 분당구  판교로 443,경기도,성남시
414,애월점,제주도 제주시 애월읍 고내로11길 30,제주도,제주시
415,압량조영점,경상북도 경산시 압량면 청운1로 89,경상북도,경산시
416,압구정점,서울특별시 강남구  신사동 619-6번지,서울특별시,강남구
417,암사3동점,서울특별시 강동구  암사길 88,서울특별시,강동구
418,알펜시아점,강원도 평창군 대관령면 솔봉로 325,강원도,평창군
419,안양중앙시장점,경기도 안양시 만안구  냉천로 193번길 42 안양4동 711-120,경기도,안양시
420,안양박달점,경기도 안양시 만안구  박달로 506,경기도,안양시
421,안양관양점,경기도 안양시 동안구 관양1동 1386-18번지,경기도,안양시
422,안양7동점,"경기도 안양시 만안구  태평로 52번길 37, 지상 1층 110호",경기도,안양시
423,안성한경대점,경기도 안성시 석정동 343번지 우남상가 102호,경기도,안성시
424,안산한양대점,경기도 안산시 상록구  사동 1550-8,경기도,안산시
425,안산초지점,경기도 안산시 단원구 초지동 742-9번지 메가쇼핑 113호,경기도,안산시
426,안산일동점,경기도 안산시 상록구 일동 88-2번지 102호,경기도,안산시
427,안산성포점,경기도 안산시 상록구 성포동 592-2번지 현대@상가 112동 107호,경기도,안산시
428,안동중앙점,경상북도 안동시  퇴계로 152,경상북도,안동시
429,안동용상점,경상북도 안동시  경동로 908,경상북도,안동시
430,안동1호점,경상북도 안동시  경동로 349,경상북도,안동시
431,아산탕정점,"충청남도 아산시 탕정면 명암리 939-10, 101호",충청남도,아산시
432,아산장재점,"충청남도 아산시  용연로 71, 103호",충청남도,아산시
433,아산용화점,충청남도 아산시  온중로 39,충청남도,아산시
434,아산신창점,충청남도 아산시 신창면 행목리 215-3,충청남도,아산시
435,아산둔포테크노벨리점,"충청남도 아산시  아산밸리중앙로 67, 이지더원아파트 414동 B108,",충청남도,아산시
436,아산권곡점,"충청남도 아산시  청운로 146번길 2, 201호",충청남도,아산시
437,쌍문점,서울특별시 도봉구  도봉로 125길 53,서울특별시,도봉구
438,심곡점,"경기도 부천시  신흥로 22, 1층 105호(심곡동, 스카이파크)",경기도,부천시
439,신흥약대점,경기도 부천시 원미구  약대동 118,경기도,부천시
440,신현점,"경기도 광주시 오포읍 신현로 74, 1층 101호",경기도,광주시
441,신현원창점,인천광역시 서구 가정동 515-1,인천광역시,서구
442,신평비산점,경상북도 구미시  구미대로30길 26,경상북도,구미시
443,신탄진점,대전광역시 대덕구  덕암로 255,대전광역시,대덕구
444,신촌점,서울특별시 서대문구  연세로 42-32,서울특별시,서대문구
445,신창신가점,광주광역시 광산구  신창로86번길 7-9,광주광역시,광산구
446,신정4동점,서울특별시 양천구  오목로 130,서울특별시,양천구
447,신정3동점,서울특별시 양천구 신정3동 761-89번지 대승프라자 103호,서울특별시,양천구
448,신월성점,"대구광역시 달서구 조암남로85,115호 (월성동,DS타워)",대구광역시,달서구
449,신월사파점,경상남도 창원시 의창구  원이대로 687,경상남도,창원시
450,"신월3,5동점",서울특별시 양천구 신월5동 58-1번지,서울특별시,양천구
451,"신월2,4동점","서울특별시 양천구 신월동 월정로 20-1,1층 3호",서울특별시,양천구
452,신시가지점,제주도 서귀포시  신서귀로 43,제주도,서귀포시
453,신수점,"서울특별시 마포구  토정로18길 11,상가동 102호",서울특별시,마포구
454,신성점,대전광역시 유성구  신성로 66,대전광역시,유성구
455,신사1동점,"서울특별시 은평구  갈현로 39-1, 1층 4호(신사동)",서울특별시,은평구
456,신림동점,서울특별시 관악구  신림동길 27,서울특별시,관악구
457,신둔점,경기도 이천시 신둔면 증신로 561,경기도,이천시
458,신도림점,서울특별시 구로구  신도림로11길 45,서울특별시,구로구
459,신대점,전라남도 순천시 해룡면 매안4길 22,전라남도,순천시
460,신대방1동점,서울특별시 동작구  신대방1길 16,서울특별시,동작구
461,신당역점,서울특별시 중구  퇴계로87길 22,서울특별시,중구
462,"신당3,4동점","서울특별시 중구  다산로32, 2상가 108호",서울특별시,중구
463,신내1동점,서울특별시 중랑구 신내1동 398-4번지,서울특별시,중랑구
